Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,117.680000,117.970001,115.230003,116.790001,106.169556,4158100
2020-01-03,114.970001,116.860001,114.839996,116.720001,106.105911,2477800
2020-01-06,115.449997,116.230003,114.370003,116.199997,105.633202,3381600
2020-01-07,115.860001,116.440002,115.070000,116.000000,105.451393,1952300
2020-01-08,115.379997,117.559998,115.320000,116.660004,106.051369,2016000
2020-01-09,117.029999,117.830002,116.379997,116.930000,106.296829,2151500
2020-01-10,117.070000,117.070000,115.599998,115.870003,105.333214,2545000
2020-01-13,116.120003,117.220001,115.900002,116.750000,106.133202,1826200
2020-01-14,116.750000,118.180000,116.690002,117.269997,106.605888,2598600
2020-01-15,117.510002,118.699997,117.269997,117.930000,107.205879,3168400
2020-01-16,118.510002,119.110001,118.099998,118.610001,107.824059,2426800
2020-01-17,118.739998,119.239998,118.169998,118.599998,107.814964,3403400
2020-01-21,118.209999,118.540001,116.750000,117.389999,106.714989,2960700
2020-01-22,117.790001,119.239998,117.250000,117.260002,106.596817,2425300
2020-01-23,117.029999,117.120003,115.550003,116.930000,106.296829,2493700
2020-01-24,117.040001,117.110001,115.930000,116.660004,106.051369,2015400
2020-01-27,114.949997,115.449997,113.349998,114.919998,104.469597,2903800
2020-01-28,115.449997,116.360001,114.440002,115.370003,104.878700,2039600
2020-01-29,115.760002,116.989998,115.330002,115.760002,105.233215,2845400
2020-01-30,112.260002,113.070000,107.339996,108.000000,98.178879,9473000
2020-01-31,107.839996,107.900002,103.089996,103.519997,94.106277,7234300
2020-02-03,104.160004,104.480003,101.660004,102.029999,92.751762,5627100
2020-02-04,103.339996,103.860001,102.620003,103.379997,93.979004,4858700
2020-02-05,104.629997,106.589996,104.339996,106.040001,96.397110,4439900
2020-02-06,106.599998,107.790001,105.500000,106.510002,96.824387,3861800
2020-02-07,106.050003,106.370003,103.000000,103.120003,93.742653,5754400
2020-02-10,103.400002,103.750000,101.629997,103.070000,93.697189,4669400
2020-02-11,103.419998,105.449997,103.220001,104.870003,95.333519,2806300
2020-02-12,105.769997,106.769997,105.489998,105.540001,95.942589,2493300
2020-02-13,104.989998,106.129997,104.370003,105.239998,95.669861,2768300
2020-02-14,104.989998,106.190002,104.680000,105.949997,96.315308,2694600
2020-02-18,105.949997,106.919998,105.699997,106.419998,96.742561,3371600
2020-02-19,106.980003,106.980003,105.949997,106.760002,97.051659,2663200
2020-02-20,106.480003,107.610001,105.949997,106.480003,96.797104,3171200
2020-02-21,105.620003,105.730003,102.750000,102.940002,93.579010,6034600
2020-02-24,99.760002,100.139999,97.620003,98.489998,90.420860,7300400
2020-02-25,99.070000,99.220001,93.220001,93.900002,86.206909,7609100
2020-02-26,95.080002,95.389999,93.180000,93.730003,86.050858,7411700
2020-02-27,91.510002,93.139999,89.889999,90.239998,82.846764,9143800
2020-02-28,88.629997,91.349998,87.669998,90.489998,83.076279,11498000
2020-03-02,92.050003,93.139999,89.410004,92.750000,85.151123,8738800
2020-03-03,94.860001,96.000000,90.570000,91.300003,83.819916,9263400
2020-03-04,92.290001,95.879997,91.430000,95.820000,87.969604,6644800
2020-03-05,92.779999,94.250000,91.940002,92.989998,85.371468,5277200
2020-03-06,90.269997,94.480003,90.139999,94.000000,86.298714,5598400
2020-03-09,88.440002,92.000000,87.099998,87.180000,80.037468,8648300
2020-03-10,90.480003,92.949997,87.190002,92.820000,85.215385,8914200
2020-03-11,89.820000,91.169998,87.309998,87.989998,80.781120,5557200
2020-03-12,82.220001,92.440002,82.000000,86.169998,79.110214,9412800
2020-03-13,91.000000,94.599998,87.510002,94.230003,86.509880,10918900
2020-03-16,85.860001,94.209999,85.500000,87.059998,79.927284,9006300
2020-03-17,89.050003,97.209999,87.790001,96.790001,88.860146,10476100
2020-03-18,91.000000,101.849998,90.309998,99.260002,91.127769,11152100
2020-03-19,98.669998,103.800003,95.459999,96.250000,88.364388,7690300
2020-03-20,96.150002,97.730003,90.910004,93.459999,85.802956,7355300
2020-03-23,94.180000,96.129997,90.250000,91.900002,84.370758,7117800
2020-03-24,93.930000,96.690002,92.160004,95.260002,87.455482,6067100
2020-03-25,95.629997,97.790001,91.050003,94.500000,86.757751,5682000
2020-03-26,94.500000,100.029999,93.529999,99.779999,91.605164,6373900
2020-03-27,95.599998,99.550003,95.000000,97.519997,89.530319,4671100
2020-03-30,98.129997,98.809998,95.910004,97.839996,89.824112,3994200
2020-03-31,96.910004,97.309998,93.160004,93.419998,85.766228,5391300
2020-04-01,90.910004,92.879997,89.080002,90.389999,82.984482,5762800
2020-04-02,89.760002,93.559998,88.349998,93.040001,85.417366,4039900
2020-04-03,92.169998,93.400002,88.820000,90.000000,82.626427,4471900
2020-04-06,93.209999,96.480003,92.419998,95.680000,87.841072,5642700
2020-04-07,96.250000,97.449997,92.690002,92.910004,85.298019,5113900
2020-04-08,97.000000,99.500000,93.760002,98.790001,90.696281,6628400
2020-04-09,98.580002,100.029999,96.120003,98.690002,90.604454,5588500
2020-04-13,98.580002,100.250000,98.190002,98.419998,90.356590,3355100
2020-04-14,100.559998,101.830002,99.559998,101.400002,93.092445,4093100
2020-04-15,99.940002,99.980003,97.940002,99.919998,91.733696,3721200
2020-04-16,100.180000,102.489998,99.599998,102.220001,93.845253,4303400
2020-04-17,102.160004,103.750000,99.830002,102.750000,94.331833,5850100
2020-04-20,101.739998,103.000000,101.050003,101.199997,92.908813,4359500
2020-04-21,100.360001,102.110001,100.250000,100.620003,92.376358,3793800
2020-04-22,101.500000,101.769997,97.379997,97.610001,89.612946,5099500
2020-04-23,98.360001,100.239998,98.059998,99.449997,91.302200,4061800
2020-04-24,100.190002,100.449997,98.589996,100.180000,91.972404,2792400
2020-04-27,101.000000,103.489998,99.800003,102.550003,94.148232,4362300
2020-04-28,99.250000,99.320000,96.180000,96.430000,88.529633,10400900
2020-04-29,96.099998,97.150002,94.110001,96.110001,88.235840,9974000
2020-04-30,95.599998,95.739998,92.820000,94.660004,86.904640,6262500
2020-05-01,93.230003,93.709999,91.250000,91.900002,84.370758,5415600
2020-05-04,91.610001,91.800003,89.599998,90.440002,83.030380,4784400
2020-05-05,91.529999,93.849998,91.400002,92.709999,85.114388,5001000
2020-05-06,93.139999,94.430000,92.699997,92.930000,85.316368,3630300
2020-05-07,93.989998,94.269997,92.449997,92.830002,85.224579,3309800
2020-05-08,93.540001,94.980003,93.309998,94.830002,87.060715,3418000
2020-05-11,94.209999,94.860001,93.099998,93.910004,86.216103,3118400
2020-05-12,94.760002,95.160004,92.830002,92.849998,85.242928,3504600
2020-05-13,92.559998,93.230003,90.379997,90.739998,83.305809,3690800
2020-05-14,90.000000,91.800003,88.849998,91.690002,84.177956,4031700
2020-05-15,90.839996,91.889999,90.639999,91.029999,83.572029,3990600
2020-05-18,93.330002,97.050003,93.059998,96.099998,88.226662,5509500
2020-05-19,95.930000,97.470001,95.410004,96.430000,88.529633,3674300
2020-05-20,97.500000,98.459999,96.470001,97.180000,89.218178,3291700
2020-05-21,96.730003,97.989998,96.599998,97.309998,89.337524,5452100
2020-05-22,96.790001,97.570000,95.699997,96.720001,89.727158,2406600
2020-05-26,98.150002,98.940002,96.779999,97.070000,90.051849,5563700
2020-05-27,97.779999,99.739998,96.919998,99.620003,92.417511,4436400
2020-05-28,100.000000,101.099998,98.330002,99.720001,92.510262,5460800
2020-05-29,99.330002,100.410004,98.349998,99.709999,92.500984,5962400
2020-06-01,99.480003,99.680000,98.360001,99.279999,92.102066,2510300
2020-06-02,99.750000,101.180000,98.980003,101.169998,93.855438,2860500
2020-06-03,102.599998,104.220001,102.080002,103.650002,96.156128,3633800
2020-06-04,103.300003,103.820000,102.290001,103.199997,95.738655,2768400
2020-06-05,104.980003,107.169998,104.669998,106.650002,98.939232,5026800
2020-06-08,106.669998,110.489998,106.669998,110.449997,102.464485,4561100
2020-06-09,109.080002,109.199997,106.529999,107.830002,100.033905,4567900
2020-06-10,107.889999,108.089996,105.620003,106.629997,98.920677,3793300
2020-06-11,103.470001,103.709999,100.449997,100.470001,93.206047,5306100
2020-06-12,102.910004,102.970001,99.959999,101.480003,94.143013,3334400
2020-06-15,99.919998,106.180000,99.589996,105.639999,98.002243,6440200
2020-06-16,107.839996,108.820000,103.779999,105.830002,98.178497,4283300
2020-06-17,106.510002,108.540001,106.169998,106.989998,99.254646,4413500
2020-06-18,106.540001,108.519997,106.220001,107.580002,99.801987,3204500
2020-06-19,108.309998,109.040001,106.370003,107.769997,99.978233,9027100
2020-06-22,107.089996,107.550003,105.480003,106.900002,99.171158,4385700
2020-06-23,108.209999,110.870003,108.010002,110.610001,102.612930,5565900
2020-06-24,109.919998,111.519997,108.470001,109.500000,101.583160,5471300
2020-06-25,109.269997,110.650002,108.360001,110.519997,102.529434,2987000
2020-06-26,110.639999,110.900002,107.160004,107.320000,99.560768,5489000
2020-06-29,108.970001,110.139999,107.839996,109.480003,101.564621,3395200
2020-06-30,109.510002,112.019997,108.620003,111.180000,103.141708,3954900
2020-07-01,117.860001,119.910004,114.250000,114.419998,106.147453,8982100
2020-07-02,115.610001,115.879997,114.250000,114.360001,106.091789,3442900
2020-07-06,115.669998,115.790001,114.610001,115.360001,107.019501,3445900
2020-07-07,114.160004,115.449997,113.870003,114.449997,106.175278,2194700
2020-07-08,114.519997,115.269997,113.980003,114.470001,106.193840,3051600
2020-07-09,114.500000,115.040001,113.709999,114.449997,106.175278,2366200
2020-07-10,114.699997,115.660004,113.989998,115.070000,106.750465,2281800
2020-07-13,115.620003,115.760002,113.720001,113.760002,105.535172,2301700
2020-07-14,113.570000,115.650002,113.050003,115.330002,106.991669,2538000
2020-07-15,116.720001,119.709999,116.110001,119.209999,110.591148,4841800
2020-07-16,118.800003,119.849998,118.169998,119.739998,111.082817,2528200
2020-07-17,120.000000,120.680000,118.459999,118.550003,109.978867,2782400
2020-07-20,118.419998,118.720001,117.059998,118.349998,109.793335,2365900
2020-07-21,119.000000,120.300003,118.820000,119.040001,110.433434,2054400
2020-07-22,118.750000,119.250000,117.900002,118.720001,110.136559,3508200
2020-07-23,118.709999,119.400002,117.949997,118.139999,109.598495,2349200
2020-07-24,118.160004,119.480003,117.559998,118.349998,109.793335,2539000
2020-07-27,118.120003,121.779999,117.540001,121.010002,112.260994,4446000
2020-07-28,120.220001,120.739998,119.230003,119.620003,110.971504,2497600
2020-07-29,120.580002,124.300003,120.430000,123.680000,114.737961,6769600
2020-07-30,137.660004,145.500000,135.149994,141.460007,131.232468,30970900
2020-07-31,141.820007,144.130005,139.699997,142.759995,132.438507,7429900
2020-08-03,143.470001,143.500000,140.539993,142.179993,131.900391,4317200
2020-08-04,141.630005,145.940002,141.339996,144.720001,134.256775,4841700
2020-08-05,145.350006,146.000000,143.279999,145.080002,134.590729,3939300
2020-08-06,144.970001,145.660004,144.440002,145.470001,134.952545,2420900
2020-08-07,145.679993,156.899994,145.589996,156.899994,145.556168,10074200
2020-08-10,157.470001,162.699997,157.000000,159.589996,148.051697,7396400
2020-08-11,160.660004,161.259995,154.880005,155.850006,144.582092,6071900
2020-08-12,157.250000,160.250000,156.399994,157.789993,146.381821,4247200
2020-08-13,156.770004,159.720001,156.479996,159.289993,147.773346,2848200
2020-08-14,158.729996,162.429993,158.380005,160.740005,149.118515,3479000
2020-08-17,161.110001,162.139999,159.750000,160.300003,148.710342,2408900
2020-08-18,160.389999,161.350006,159.050003,159.990005,148.422745,2606600
2020-08-19,160.550003,161.889999,159.860001,160.339996,148.747437,2691600
2020-08-20,159.160004,160.259995,157.309998,159.550003,148.014557,2296700
2020-08-21,158.759995,160.240005,157.520004,159.029999,148.472015,4420700
2020-08-24,159.720001,161.059998,159.070007,160.350006,149.704391,4084000
2020-08-25,161.559998,162.399994,158.050003,159.039993,148.481354,2931500
2020-08-26,159.009995,159.970001,157.860001,158.899994,148.350647,2761700
2020-08-27,159.740005,160.970001,158.720001,160.210007,149.573715,2913400
2020-08-28,160.520004,162.610001,159.339996,162.360001,151.580963,2979800
2020-08-31,161.729996,165.220001,161.259995,163.619995,152.757309,3960900
2020-09-01,163.130005,164.139999,161.550003,162.649994,151.851700,3097000
2020-09-02,163.250000,166.199997,162.199997,165.779999,154.773926,3778000
2020-09-03,162.270004,163.449997,156.949997,158.020004,147.529099,4759900
2020-09-04,160.240005,161.850006,154.630005,160.779999,150.105850,3601300
2020-09-08,160.029999,160.059998,155.960007,156.449997,146.063293,3176400
2020-09-09,158.050003,160.960007,158.050003,159.800003,149.190933,2317600
2020-09-10,160.990005,161.259995,157.080002,157.889999,147.407730,2450900
2020-09-11,158.490005,160.610001,157.429993,158.869995,148.322662,2466800
2020-09-14,160.899994,162.160004,159.029999,160.139999,149.508347,3617900
2020-09-15,160.580002,161.770004,158.369995,161.529999,150.806046,3238500
2020-09-16,166.800003,167.360001,159.529999,159.869995,149.256241,5736800
2020-09-17,157.039993,160.270004,156.970001,159.750000,149.144226,3002200
2020-09-18,160.139999,163.750000,159.419998,159.660004,149.060211,7274000
2020-09-21,161.419998,162.949997,157.380005,161.059998,150.367264,3894400
2020-09-22,160.339996,162.139999,159.570007,161.889999,151.142166,3051900
2020-09-23,162.500000,165.759995,161.339996,161.550003,150.824738,3842400
2020-09-24,161.119995,162.570007,157.990005,160.410004,149.760406,2975100
2020-09-25,159.270004,167.000000,159.270004,166.119995,155.091324,4399300
2020-09-28,169.910004,171.979996,168.490005,168.899994,157.686783,4338400
2020-09-29,168.809998,170.470001,167.119995,168.500000,157.313324,3113700
2020-09-30,169.289993,169.669998,165.500000,166.630005,155.567490,5426700
2020-10-01,169.039993,170.800003,166.880005,167.649994,156.519760,4934100
2020-10-02,166.660004,168.500000,165.750000,166.960007,155.875549,4482700
2020-10-05,168.160004,169.960007,167.440002,169.160004,157.929489,2739000
2020-10-06,169.279999,172.050003,168.720001,169.350006,158.106888,3671400
2020-10-07,170.610001,175.440002,170.309998,174.990005,163.372467,3847000
2020-10-08,175.550003,175.979996,173.449997,174.210007,162.644257,2797500
2020-10-09,174.509995,175.380005,172.860001,174.690002,163.092392,2861100
2020-10-12,174.860001,176.800003,174.210007,176.539993,164.819565,2274000
2020-10-13,175.500000,177.149994,174.889999,175.330002,163.689865,3018000
2020-10-14,175.720001,175.960007,173.800003,174.380005,162.802948,3156900
2020-10-15,172.669998,174.059998,172.009995,174.039993,162.485535,3059700
2020-10-16,175.070007,176.190002,174.259995,174.440002,162.858963,3446000
2020-10-19,174.759995,176.199997,171.110001,172.100006,160.674316,2884600
2020-10-20,173.139999,177.350006,172.360001,174.880005,163.269760,2784700
2020-10-21,176.429993,178.009995,172.649994,172.729996,161.262497,4428700
2020-10-22,174.360001,174.720001,171.649994,172.990005,161.505234,3897700
2020-10-23,172.419998,173.750000,171.309998,171.899994,160.487610,2763100
2020-10-26,170.919998,170.919998,166.179993,168.000000,156.846527,4053900
2020-10-27,170.889999,171.669998,168.610001,170.839996,159.497971,5753900
2020-10-28,163.160004,163.869995,155.600006,155.779999,145.437790,11120900
2020-10-29,158.070007,164.020004,157.740005,161.360001,150.647308,5849600
2020-10-30,160.009995,160.460007,155.250000,157.110001,146.679504,5240500
2020-11-02,158.880005,161.190002,156.970001,159.550003,148.957504,3924000
2020-11-03,161.250000,164.649994,160.350006,163.479996,152.626587,3142200
2020-11-04,163.729996,165.339996,160.559998,162.580002,151.786346,3530000
2020-11-05,165.600006,165.850006,162.210007,163.559998,152.701279,3998300
2020-11-06,164.080002,168.300003,163.070007,167.679993,156.547775,2960000
2020-11-09,164.100006,167.529999,158.710007,163.220001,152.383835,9453000
2020-11-10,163.729996,165.259995,161.029999,164.729996,153.793655,3329800
2020-11-11,166.369995,168.220001,165.179993,166.639999,155.576813,3240200
2020-11-12,165.339996,165.500000,161.669998,163.110001,153.209763,4070000
2020-11-13,164.199997,165.100006,163.160004,163.669998,153.735764,2628500
2020-11-16,163.160004,168.479996,161.250000,168.440002,158.216263,4406300
2020-11-17,168.630005,169.399994,165.500000,168.880005,158.629562,3627800
2020-11-18,168.949997,171.570007,168.449997,168.449997,158.225632,3393500
2020-11-19,168.000000,168.000000,165.699997,166.479996,156.375198,3143600
2020-11-20,166.330002,166.800003,163.710007,163.759995,153.820328,3988100
2020-11-23,165.500000,166.729996,163.910004,166.600006,156.487961,3770900
2020-11-24,167.960007,173.110001,167.570007,172.690002,162.208282,5371700
2020-11-25,172.110001,172.990005,169.380005,170.500000,160.151215,3497700
2020-11-27,170.960007,171.429993,167.889999,168.889999,158.638931,2216600
2020-11-30,169.570007,171.229996,168.110001,171.070007,160.686600,4708600
2020-12-01,173.509995,174.199997,167.899994,167.960007,157.765411,5371500
2020-12-02,167.919998,168.960007,166.500000,168.830002,158.582565,3853300
2020-12-03,169.119995,170.229996,167.419998,167.830002,157.643265,2844200
2020-12-04,168.070007,168.600006,166.339996,167.250000,157.098465,2766200
2020-12-07,168.130005,168.289993,166.100006,167.470001,157.305130,3117200
2020-12-08,167.550003,168.240005,165.919998,166.389999,156.290680,3885000
2020-12-09,167.539993,169.850006,167.009995,169.179993,158.911316,3327300
2020-12-10,167.050003,167.460007,163.630005,164.240005,154.271149,4708600
2020-12-11,165.500000,169.020004,165.350006,168.399994,158.178665,4777500
2020-12-14,171.779999,171.779999,166.589996,166.619995,156.506729,3388700
2020-12-15,167.100006,168.389999,166.139999,167.169998,157.023331,2555300
2020-12-16,167.399994,171.660004,167.399994,170.130005,159.803680,3421600
2020-12-17,170.740005,175.320007,170.039993,174.490005,163.899048,4386900
2020-12-18,173.050003,175.490005,171.139999,175.179993,164.547150,8581300
2020-12-21,172.440002,174.440002,171.029999,172.589996,162.114349,3180000
2020-12-22,172.330002,175.250000,172.020004,174.559998,163.964798,2489200
2020-12-23,174.380005,175.940002,172.619995,172.639999,162.161346,2553800
2020-12-24,173.009995,173.350006,171.470001,172.190002,161.738632,1006100
2020-12-28,172.600006,173.199997,170.899994,171.360001,160.959000,1861700
2020-12-29,171.750000,172.009995,168.399994,169.029999,158.770432,2864600
2020-12-30,169.820007,169.820007,166.149994,166.229996,156.140366,3107100
2020-12-31,166.789993,168.479996,165.440002,168.399994,158.178665,2349400
2021-01-04,168.399994,168.539993,161.880005,163.800003,153.857895,4304000
2021-01-05,162.679993,164.009995,161.229996,161.520004,151.716278,3967000
2021-01-06,160.279999,163.130005,160.009995,161.039993,151.265396,5061400
2021-01-07,161.619995,161.869995,158.139999,159.000000,149.349243,6024300
2021-01-08,159.110001,159.899994,157.470001,158.389999,148.776260,4844800
2021-01-11,158.869995,161.940002,157.740005,161.860001,152.035629,6127800
2021-01-12,162.369995,164.449997,159.929993,163.910004,153.961212,4612100
2021-01-13,163.550003,164.449997,161.949997,163.110001,153.209763,2643000
2021-01-14,163.699997,165.589996,163.220001,163.470001,153.547897,2625000
2021-01-15,162.729996,162.970001,158.210007,158.899994,149.255280,4816300
2021-01-19,159.699997,159.800003,156.050003,156.279999,146.794312,4537400
2021-01-20,156.910004,160.289993,156.029999,159.839996,150.138229,3029800
2021-01-21,159.339996,161.699997,159.220001,160.100006,150.382462,2002800
2021-01-22,158.399994,160.449997,157.399994,158.990005,149.339813,3131600
2021-01-25,159.710007,164.139999,159.110001,161.750000,151.932312,3938100
2021-01-26,162.380005,162.759995,160.490005,161.429993,151.631729,2962400
2021-01-27,159.500000,159.600006,156.990005,157.649994,148.081146,2821500
2021-01-28,159.070007,159.380005,157.199997,157.270004,147.724228,2565100
2021-01-29,157.020004,157.699997,154.759995,155.000000,145.592026,5007900
2021-02-01,156.199997,157.149994,154.910004,156.259995,146.775528,4783000
2021-02-02,163.199997,164.199997,156.929993,160.289993,150.560913,10758300
2021-02-03,160.690002,161.470001,156.850006,159.710007,150.016144,4559200
2021-02-04,159.229996,162.410004,157.820007,162.259995,152.411331,2811100
2021-02-05,163.000000,164.539993,161.720001,164.380005,154.402664,2560300
2021-02-08,164.440002,165.470001,162.809998,163.449997,153.529144,2242200
2021-02-09,163.500000,167.600006,162.779999,166.919998,156.788498,3073600
2021-02-10,167.940002,168.229996,164.539993,165.660004,155.605011,2943700
2021-02-11,166.000000,166.279999,161.190002,162.369995,152.514679,3188400
2021-02-12,162.470001,163.830002,162.039993,163.389999,153.472763,2563800
2021-02-16,163.949997,163.970001,161.080002,161.750000,151.932312,2867700
2021-02-17,161.089996,161.910004,159.899994,161.000000,151.227844,2845400
2021-02-18,159.800003,162.619995,158.619995,162.119995,152.279846,3595900
2021-02-19,161.330002,162.279999,160.320007,160.539993,151.750488,3081700
2021-02-22,159.720001,162.509995,158.009995,161.600006,152.752487,3894800
2021-02-23,159.970001,161.419998,157.770004,160.809998,152.005737,4385800
2021-02-24,160.279999,161.899994,159.080002,160.070007,151.306259,2963400
2021-02-25,159.000000,160.300003,157.029999,157.509995,148.886383,2617100
2021-02-26,158.580002,159.229996,156.589996,157.830002,149.188889,3492800
2021-03-01,159.550003,162.660004,158.580002,161.470001,152.629578,3271500
2021-03-02,161.770004,163.169998,159.889999,161.369995,152.535065,2653600
2021-03-03,160.589996,162.169998,159.880005,160.429993,151.646515,2635100
2021-03-04,160.059998,161.289993,157.550003,159.449997,150.720184,3710400
2021-03-05,160.509995,165.179993,159.080002,164.399994,155.399170,3671700
2021-03-08,165.229996,166.229996,160.759995,160.869995,152.062424,3176400
2021-03-09,161.210007,165.149994,161.210007,163.270004,154.331055,2551000
2021-03-10,164.350006,166.179993,163.729996,165.229996,156.183731,2511700
2021-03-11,166.100006,168.679993,165.389999,167.240005,158.083694,2906700
2021-03-12,166.610001,168.130005,165.940002,167.690002,158.509048,1914800
2021-03-15,167.899994,167.929993,161.020004,162.639999,153.735535,4535900
2021-03-16,162.779999,164.160004,161.429993,162.820007,153.905716,2397800
2021-03-17,160.779999,161.750000,159.559998,160.649994,151.854492,3644100
2021-03-18,160.449997,161.139999,158.940002,160.199997,151.429123,2964900
2021-03-19,161.429993,165.240005,158.690002,159.289993,150.568939,14934200
2021-03-22,159.690002,161.720001,158.539993,161.059998,152.242050,3893900
2021-03-23,159.800003,162.160004,159.229996,159.860001,151.107742,2920800
2021-03-24,160.059998,162.270004,159.699997,159.910004,151.154999,2285300
2021-03-25,159.500000,163.649994,158.699997,163.250000,154.312119,2944500
2021-03-26,164.500000,168.100006,163.789993,167.979996,158.783157,3135500
2021-03-29,167.610001,168.970001,166.660004,168.139999,158.934418,2702600
2021-03-30,167.559998,169.990005,167.399994,168.639999,159.407043,2401100
2021-03-31,169.229996,171.000000,167.600006,169.990005,160.683151,3688400
2021-04-01,170.179993,172.139999,168.830002,171.279999,161.902496,3615000
2021-04-05,172.100006,173.039993,171.110001,171.949997,162.535812,2315900
2021-04-06,172.089996,174.029999,171.229996,172.970001,163.499969,2465600
2021-04-07,172.929993,173.350006,171.199997,171.949997,162.535812,2079700
2021-04-08,172.539993,173.240005,171.259995,173.020004,163.547241,2029100
2021-04-09,173.270004,175.949997,172.820007,175.940002,166.307358,2579800
2021-04-12,175.440002,179.330002,174.750000,178.580002,168.802841,3024000
2021-04-13,177.949997,179.919998,176.679993,179.419998,169.596863,2465400
2021-04-14,178.820007,179.399994,175.889999,176.210007,166.562561,2591900
2021-04-15,178.850006,180.850006,176.509995,179.639999,169.804810,3139200
2021-04-16,180.729996,181.190002,178.940002,179.710007,169.870987,2820500
2021-04-19,179.910004,179.910004,177.660004,178.059998,168.311295,2614200
2021-04-20,177.899994,179.850006,176.839996,179.690002,169.852066,2642500
2021-04-21,179.389999,179.539993,177.570007,178.570007,168.793381,3204400
2021-04-22,177.800003,180.789993,177.210007,177.509995,167.791428,3077900
2021-04-23,177.850006,180.309998,177.330002,178.960007,169.162018,2407100
2021-04-26,179.779999,179.850006,174.699997,175.809998,166.184479,3972900
2021-04-27,190.259995,197.279999,189.710007,194.130005,183.501480,14666500
2021-04-28,195.389999,198.429993,194.100006,198.369995,187.509338,6308800
2021-04-29,199.889999,204.500000,197.669998,203.720001,192.566422,6950000
2021-04-30,201.690002,205.770004,199.820007,203.860001,192.698746,5931200
2021-05-03,207.419998,213.380005,207.119995,212.199997,200.582153,7286100
2021-05-04,211.600006,215.300003,210.860001,214.309998,202.576630,5775400
2021-05-05,214.929993,215.750000,212.759995,214.520004,202.775131,4187000
2021-05-06,214.919998,215.000000,212.070007,214.779999,203.020889,4470100
2021-05-07,214.669998,218.339996,213.800003,217.500000,205.591965,2644100
2021-05-10,217.500000,219.589996,215.759995,216.130005,204.296997,3566300
2021-05-11,213.929993,215.000000,211.600006,214.330002,202.595535,3088500
2021-05-12,212.000000,213.850006,210.360001,210.699997,199.164276,2667100
2021-05-13,211.179993,216.899994,211.130005,215.669998,203.862167,3208000
2021-05-14,216.809998,217.759995,215.110001,216.380005,204.533279,2333700
2021-05-17,215.509995,216.949997,215.000000,216.289993,204.448212,2071200
2021-05-18,217.020004,217.020004,213.970001,213.990005,202.274155,2041500
2021-05-19,212.000000,214.449997,210.639999,214.350006,202.614441,2141100
2021-05-20,214.339996,215.679993,212.740005,213.940002,202.226868,2716600
2021-05-21,214.179993,214.889999,211.779999,211.869995,201.229614,3927700
2021-05-24,214.080002,214.529999,212.559998,213.429993,202.711258,1981300
2021-05-25,213.360001,215.149994,211.169998,211.490005,200.868698,2414300
2021-05-26,212.960007,214.210007,211.839996,213.809998,203.072189,2376300
2021-05-27,214.300003,216.860001,212.000000,212.800003,202.112915,5110200
2021-05-28,213.830002,215.869995,213.029999,214.600006,203.822525,2128000
2021-06-01,215.589996,216.550003,213.210007,213.289993,202.578293,1865300
2021-06-02,214.289993,214.289993,211.000000,211.910004,201.267609,2486000
2021-06-03,211.050003,213.179993,210.130005,211.979996,201.334106,2172400
2021-06-04,212.410004,213.399994,208.630005,210.630005,200.051880,2943900
2021-06-07,210.589996,215.410004,210.309998,212.919998,202.226898,3444300
2021-06-08,212.850006,213.300003,209.559998,209.759995,199.225571,3402000
2021-06-09,208.059998,208.910004,197.000000,201.059998,190.962494,10560600
2021-06-10,204.169998,204.339996,201.259995,203.199997,192.995041,4880000
2021-06-11,203.660004,205.240005,201.830002,203.199997,192.995041,2699200
2021-06-14,202.949997,203.770004,200.110001,201.089996,190.991013,2157500
2021-06-15,201.449997,203.860001,199.270004,202.339996,192.178238,2414900
2021-06-16,201.669998,202.479996,199.309998,200.419998,190.354645,2102900
2021-06-17,200.500000,200.500000,195.470001,198.050003,188.103683,3068700
2021-06-18,196.270004,199.600006,195.509995,197.770004,187.837738,8170500
2021-06-21,199.360001,204.589996,198.979996,203.320007,193.109024,3638000
2021-06-22,202.220001,206.119995,202.139999,205.399994,195.084564,3460700
2021-06-23,205.250000,206.289993,203.580002,204.020004,193.773865,2504500
2021-06-24,206.539993,206.639999,205.250000,206.100006,195.749390,2602500
2021-06-25,202.539993,206.350006,202.199997,205.610001,195.283981,6618600
2021-06-28,205.690002,206.020004,202.750000,205.229996,194.923080,2288100
2021-06-29,205.279999,207.970001,204.250000,207.610001,197.183548,2291100
2021-06-30,206.490005,208.130005,205.929993,207.970001,197.525513,2744800
2021-07-01,209.389999,210.380005,208.000000,210.220001,199.662476,2746100
2021-07-02,209.589996,212.100006,209.279999,211.529999,200.906708,2172300
2021-07-06,210.460007,211.610001,208.190002,211.289993,200.678741,2421300
2021-07-07,211.309998,214.929993,210.320007,214.259995,203.499588,2553700
2021-07-08,210.320007,212.699997,209.899994,212.070007,201.419586,2354300
2021-07-09,213.889999,214.500000,212.669998,213.919998,203.176666,2050500
2021-07-12,211.000000,214.080002,210.410004,213.330002,202.616318,2216100
2021-07-13,213.330002,214.190002,210.750000,211.270004,200.659744,1852200
2021-07-14,211.339996,212.399994,209.630005,211.529999,200.906708,2867500
2021-07-15,211.100006,213.759995,210.610001,212.860001,202.169907,1663200
2021-07-16,213.119995,213.529999,210.110001,210.570007,199.994919,3805300
